LONGITUDE,LAT,LABEL,NAME,Substation,PrimaryFee,PrimaySubs,County,InternalSb,CustomersS,PhysicalLo
36.09280139,0.137873889,34062 - NAWASCO WELLHEAD - 5,34062 - NAWASCO WELLHEAD - 5,34062,NYAHURURU/MARALAL 33Kv L1,LANET SUBSTATION,Nakuru,300649874,18,OL BANITA BOREHOLE NO 5
36.11030944,0.25066325,34064 - KAGOTO,34064 - KAGOTO,34064,NORTH 11Kv EX LANET,LANET SUBSTATION,Nakuru,300633338,976,NEAR KOGOTO QUARRY
36.13438239,0.179320833,34065 - sys rein makori bahati,34065 - sys rein makori bahati,34065,MAILI SABA TOWNFEEDER EXBAHATI,LANET SUBSTATION,Nakuru,300653895,101,makori
36.46037889,0.750023139,34069 - KAYOLE,34069 - KAYOLE,34069,GILGIL INTERCONN 33KV EX SUSWA,NAIVASHA SUBSTATION,Nakuru,300668942,3704,kayole
36.43615444,0.787458889,34071 - MIRERA FARM,34071 - MIRERA FARM,34071,DCK NAROK 33KV EX SUSWA,NAIVASHA SUBSTATION,Nakuru,300702254,683,MIRERA AREA
36.2561375,0.743989722,34081 - AQUILA GATE,34081 - AQUILA GATE,34081,NORTH LAKE SHORE 11KV EX,DCK,Nakuru,300643374,33,aquila  gate
35.99058944,0.2602925,34085 - NGATA,34085 - NGATA,34085,RONGAI OLENGURUONE33K EX SOILO,NAKURU WEST (SOILO)  SUBSTATION,Nakuru,300610951,396,Ngata
36.18736028,0.250626528,34087 - REIN 5264 WANYORORO,34087 - REIN 5264 WANYORORO,34087,CAMP  EX LANET,LANET SUBSTATION,Nakuru,300649909,96,rein
36.47069556,0.752963056,34090 - KATOLE cbc NAIVASHA,34090 - KATOLE cbc NAIVASHA,34090,GILGIL INTERCONN 33KV EX SUSWA,NAIVASHA SUBSTATION,Nakuru,300643613,2397,kayole
35.65217864,0.6206375,34091 - AMBUSKET MARKET,34091 - AMBUSKET MARKET,34091,RONGAI OLENGURUONE33K EX SOILO,NAKURU WEST (SOILO)  SUBSTATION,Nakuru,300647423,50,Ambusket market
36.37835667,0.648318889,34094 - MARULA FARM,34094 - MARULA FARM,34094,NORTH SHORE 11KV EX MARUL,MARULA,Nakuru,300643401,130,marula estate
36.09050889,0.529509444,34095 - MITI MINGI B/H,34095 - MITI MINGI B/H,34095,GILGIL /MARULA EX LANET,LANET SUBSTATION,Nakuru,300661079,15,miti mingi borehole
36.19936861,0.7573525,34100 - KIJABE FARM NDABIBI,34100 - KIJABE FARM NDABIBI,34100,NORTH LAKE SHORE 11KV EX,DCK,Nakuru,300643380,695,ndubibi
36.13603039,0.027023333,34118 - MARRAM MARKET,34118 - MARRAM MARKET,34118,NYAHURURU/MARALAL 33Kv L1,LANET SUBSTATION,Nakuru,300653311,96,MARAM CENTER
36.13555408,0.022168611,34119 - SETKIBOR SECONDARY SC,34119 - SETKIBOR SECONDARY SC,34119,NYAHURURU/MARALAL 33Kv L1,LANET SUBSTATION,Nakuru,300653312,48,NEAR SET KIBOR SECONDARY SCHO
36.15583167,0.003646389,34120 - MAJITAMU MARKET,34120 - MAJITAMU MARKET,34120,NYAHURURU/MARALAL 33Kv L1,LANET SUBSTATION,Nakuru,300653310,101,MAJITAMU MARKET
36.47447944,0.686735278,34123 - KARATI MARKET,34123 - KARATI MARKET,34123,GILGIL INTERCONN 33KV EX SUSWA,NAIVASHA SUBSTATION,Nakuru,300642570,124,Behind Karati shopping centre
35.60565583,0.634854583,34124 - EMITIK GIRLS SECONDAR,34124 - EMITIK GIRLS SECONDAR,34124,RONGAI OLENGURUONE33K EX SOILO,NAKURU WEST (SOILO)  SUBSTATION,Nakuru,300647869,36,Emitik Secondary
36.34658194,0.425120556,34134 - SAFARICOM BOOSTER NGE,34134 - SAFARICOM BOOSTER NGE,34134,GILGIL TOWN 11KV EX GILGI,GILGIL,Nakuru,300643297,39,near safaricom booster
35.69321944,0.1937,34135 - BARAKA CASINO,34135 - BARAKA CASINO,34135,MOLO 11KV EX ELBURGON,ELBURGON,Nakuru,300648743,253,BARAKA  CASINO
35.58394436,0.5682925,34145 - ARORWET PRIMARY SCHOOL,34145 - ARORWET PRIMARY SCHOOL,34145,RONGAI OLENGURUONE33K EX SOILO,NAKURU WEST (SOILO)  SUBSTATION,Nakuru,300646815,86,arorwat secondary School
36.48576486,0.763405556,34154 - KARAI SHOPS,34154 - KARAI SHOPS,34154,GILGIL INTERCONN 33KV EX SUSWA,NAIVASHA SUBSTATION,Nakuru,300664279,67,OFF  KEROCHE  LTD
36.48830694,0.765064444,34155 - KARAI SHOPS,34155 - KARAI SHOPS,34155,GILGIL INTERCONN 33KV EX SUSWA,NAIVASHA SUBSTATION,Nakuru,300642497,329,karai shopping centre
36.49333389,0.766387778,34155 -,34155 -,34155,GILGIL INTERCONN 33KV EX SUSWA,NAIVASHA SUBSTATION,Nakuru,300707765,35,Jamani Funeral Home
36.51279972,0.780090833,34156 - nyamathi disp,34156 - nyamathi disp,34156,GILGIL INTERCONN 33KV EX SUSWA,NAIVASHA SUBSTATION,Nakuru,300642493,48,NRB/NKR HIGHWAY
36.51826758,0.789264722,34157 - NYAMITHA CENTRE,34157 - NYAMITHA CENTRE,34157,GILGIL INTERCONN 33KV EX SUSWA,NAIVASHA SUBSTATION,Nakuru,300637232,223,nakuru highway
36.5304425,0.803540833,34158 - KINUNGI CENTER,34158 - KINUNGI CENTER,34158,GILGIL INTERCONN 33KV EX SUSWA,NAIVASHA SUBSTATION,Nakuru,300637235,479,KINUNGI
36.53297639,0.804250556,34159 - KINUNGI CENTER/SCH,34159 - KINUNGI CENTER/SCH,34159,GILGIL INTERCONN 33KV EX SUSWA,NAIVASHA SUBSTATION,Nakuru,300637231,471,kinugi town
35.98026278,0.561275,34160 - MATHANGAUTA,34160 - MATHANGAUTA,34160,GILGIL /MARULA EX LANET,LANET SUBSTATION,Nakuru,300660697,317,MAU NAROK
35.97072361,0.540003611,34161 - LIKIA MKT,34161 - LIKIA MKT,34161,GILGIL /MARULA EX LANET,LANET SUBSTATION,Nakuru,300660572,1018,LIKIA
36.19263694,0.034484833,34165 - SYS REIN SUBUKIA S/STN,34165 - SYS REIN SUBUKIA S/STN,34165,KIRENGERO 11KV EX SUBUKIA,SUBUKIA,Nakuru,300652334,15,kirengero
35.71795258,0.513855,34171 - OLENGURUONE,34171 - OLENGURUONE,34171,RONGAI OLENGURUONE33K EX SOILO,NAKURU WEST (SOILO)  SUBSTATION,Nakuru,300663568,47,Silibwet secondary
35.72486778,0.499787222,34172 - OLENGURUONE,34172 - OLENGURUONE,34172,RONGAI OLENGURUONE33K EX SOILO,NAKURU WEST (SOILO)  SUBSTATION,Nakuru,300663569,35,soiterer market
36.46304083,0.641873611,34173 - PCEA GATAMAIYU CHURCH,34173 - PCEA GATAMAIYU CHURCH,34173,GILGIL INTERCONN 33KV EX SUSWA,NAIVASHA SUBSTATION,Nakuru,300642699,33,NEAR HA_WAIRIMU FULL GOSPEL
36.45504,0.630161944,34174 - KANGARI PRY SCHOOL,34174 - KANGARI PRY SCHOOL,34174,GILGIL INTERCONN 33KV EX SUSWA,NAIVASHA SUBSTATION,Nakuru,300642700,75,GATIMAIYU SECONDARY SCHOOL
36.44590056,0.6065275,34176 - NYAKINYUA AREA,34176 - NYAKINYUA AREA,34176,GILGIL INTERCONN 33KV EX SUSWA,NAIVASHA SUBSTATION,Nakuru,300642704,6,at the onset of the gorge
36.44978333,0.5907475,34178 - NYAKINYUA AREA - VAND,34178 - NYAKINYUA AREA - VAND,34178,GILGIL INTERCONN 33KV EX SUSWA,NAIVASHA SUBSTATION,Nakuru,300642702,0,NYAKINYUA AREA
35.64993111,0.6297275,34180 - AMBUSKET SECONDARY SC,34180 - AMBUSKET SECONDARY SC,34180,RONGAI OLENGURUONE33K EX SOILO,NAKURU WEST (SOILO)  SUBSTATION,Nakuru,300647424,9,between ambusket primary scho
35.63603725,0.641857222,34181 - KAPLAMA HEALTH CENTER,34181 - KAPLAMA HEALTH CENTER,34181,RONGAI OLENGURUONE33K EX SOILO,NAKURU WEST (SOILO)  SUBSTATION,Nakuru,300647427,9,KAPLAMA HEALTH CENTER
35.69043083,0.521763333,34183 - OLENGURUONE,34183 - OLENGURUONE,34183,RONGAI OLENGURUONE33K EX SOILO,NAKURU WEST (SOILO)  SUBSTATION,Nakuru,300663566,12,kamaga
35.69921972,0.524502778,34184 - OLENGURUONE,34184 - OLENGURUONE,34184,RONGAI OLENGURUONE33K EX SOILO,NAKURU WEST (SOILO)  SUBSTATION,Nakuru,300663570,128,ebeneza accadamy
36.47790833,0.747576111,34186 - CBC KAYOLE,34186 - CBC KAYOLE,34186,GILGIL INTERCONN 33KV EX SUSWA,NAIVASHA SUBSTATION,Nakuru,300643604,309,Near Naivasha Mixed High Scho
36.3619925,0.827571389,34191 - GOURGE FARM,34191 - GOURGE FARM,34191,SOUTH LAKE SHORE 11KV EX,DCK,Nakuru,300642323,376,gourge farm
36.04490361,0.524993333,34192 - KAPYAMIT MKT,34192 - KAPYAMIT MKT,34192,GILGIL /MARULA EX LANET,LANET SUBSTATION,Nakuru,300668779,115,kapyemit church
36.17765722,0.036012806,34194 - SYS REIN KIRENGERO/ M,34194 - SYS REIN KIRENGERO/ M,34194,KIRENGERO 11KV EX SUBUKIA,SUBUKIA,Nakuru,300652950,39,kirengero
36.1334695,0.102436028,34206 - MILMET LTD,34206 - MILMET LTD,34206,NYAHURURU/MARALAL 33Kv L1,LANET SUBSTATION,Nakuru,300649878,360,coderoom road
36.07444667,0.527978333,34217 - MITI MINGI MKT,34217 - MITI MINGI MKT,34217,GILGIL /MARULA EX LANET,LANET SUBSTATION,Nakuru,300660628,169,miti mingi
36.06138222,0.510297778,34218 - MIHIGA MKT,34218 - MIHIGA MKT,34218,GILGIL /MARULA EX LANET,LANET SUBSTATION,Nakuru,300660599,36,MIHIGA MARKET
35.90427417,0.127504167,34219 - REINFORCEMENT MANGU,34219 - REINFORCEMENT MANGU,34219,UNIVERSITY FEEDER EX KABARAK,KABARAK 33/11 SUBSTATION,Nakuru,300663501,21,near ack lengenet
35.96185833,0.152172194,34234 - RAFIKI FARM,34234 - RAFIKI FARM,34234,UNIVERSITY FEEDER EX KABARAK,KABARAK 33/11 SUBSTATION,Nakuru,300663511,548,KABARAK RAFIKI AREA
35.84310667,0.230141389,34237 - POROR,34237 - POROR,34237,RONGAI OLENGURUONE33K EX SOILO,NAKURU WEST (SOILO)  SUBSTATION,Nakuru,300647932,109,near bororo school
36.53401858,0.781418056,34239 - NYAKAIRO MKT- KINUNGU,34239 - NYAKAIRO MKT- KINUNGU,34239,GILGIL INTERCONN 33KV EX SUSWA,NAIVASHA SUBSTATION,Nakuru,300667914,44,NYAKARU PRIMARY SCHOOL
36.53930917,0.7821725,34240 - NYAKAIRO B/HOLE KNUNG,34240 - NYAKAIRO B/HOLE KNUNG,34240,GILGIL INTERCONN 33KV EX SUSWA,NAIVASHA SUBSTATION,Nakuru,300667913,54,KINUNGI
36.54323611,0.7895925,34241 - MWEIGA MARKET-KINUNGU,34241 - MWEIGA MARKET-KINUNGU,34241,GILGIL INTERCONN 33KV EX SUSWA,NAIVASHA SUBSTATION,Nakuru,300667912,72,MWEGA AREA
36.50958944,0.810103611,34242 - MWICIRIGI MARKET  -KI,34242 - MWICIRIGI MARKET  -KI,34242,GILGIL INTERCONN 33KV EX SUSWA,NAIVASHA SUBSTATION,Nakuru,300667839,69,Kinungi market
36.50364167,0.811322222,34243 - ST CATHERINE SEC SCH,34243 - ST CATHERINE SEC SCH,34243,GILGIL INTERCONN 33KV EX SUSWA,NAIVASHA SUBSTATION,Nakuru,300667844,27,KINUNGI
36.46522972,0.700930639,34245 - NYONDIA,34245 - NYONDIA,34245,GILGIL INTERCONN 33KV EX SUSWA,NAIVASHA SUBSTATION,Nakuru,300642545,108,Nyondia
36.27329361,0.593321389,34248 - K.P.C_Eburu Camp,34248 - K.P.C_Eburu Camp,34248,GILGIL /MARULA EX LANET,LANET SUBSTATION,Nakuru,300645554,0,near thome primary school
36.22858222,0.577512778,34250 - K.P.C_Eburu Camp,34250 - K.P.C_Eburu Camp,34250,GILGIL /MARULA EX LANET,LANET SUBSTATION,Nakuru,300645555,0,kampi  turkana
36.22299472,0.573772778,34251 - K.P.C_Eburu Camp,34251 - K.P.C_Eburu Camp,34251,GILGIL /MARULA EX LANET,LANET SUBSTATION,Nakuru,300645558,0,kampi turkana centre
36.47363139,0.7367525,34252 - GITUAMBA PRY SCHOOL,34252 - GITUAMBA PRY SCHOOL,34252,GILGIL INTERCONN 33KV EX SUSWA,NAIVASHA SUBSTATION,Nakuru,300642447,288,gituamba primary
35.98961528,0.255171667,34271 - NGATA,34271 - NGATA,34271,RONGAI OLENGURUONE33K EX SOILO,NAKURU WEST (SOILO)  SUBSTATION,Nakuru,300658941,365,Ngata
36.23808833,0.023356389,34278 - NGAMINI FARM,34278 - NGAMINI FARM,34278,NYAHURURU/MARALAL 33Kv L1,LANET SUBSTATION,Nakuru,300653299,45,NGAMINI FARM
36.15648167,0.26795325,34281 - BARAKA ESTATE,34281 - BARAKA ESTATE,34281,MAILI SABA TOWNFEEDER EXBAHATI,BAHATI  33/11KV  S/STN,Nakuru,300652342,633,baraka estate
36.2587825,0.810351389,34282 - SAFARICOM KONGONI,34282 - SAFARICOM KONGONI,34282,NORTH LAKE SHORE 11KV EX,DCK,Nakuru,300642407,733,KONGONI
35.65419917,0.574311389,34297 - IRONGO MARKET,34297 - IRONGO MARKET,34297,RONGAI OLENGURUONE33K EX SOILO,NAKURU WEST (SOILO)  SUBSTATION,Nakuru,300646826,162,irrongo fpk local church
36.05542806,0.318731778,34305 - ELLEN CHEMOGOCH PRIMA,34305 - ELLEN CHEMOGOCH PRIMA,34305,GAME PARK 11KV EX MWARIKI,MWARIKI 33/11KV,Nakuru,300656492,129,micter academy
36.04918528,0.318197806,34306 - RONDA,34306 - RONDA,34306,RACE TRACK 11KV EX MWARIKI,MWARIKI 33/11KV,Nakuru,300656493,99,ronda
35.96976389,0.524842778,34317 - ANTSTOCK LIKIA,34317 - ANTSTOCK LIKIA,34317,GILGIL /MARULA EX LANET,LANET SUBSTATION,Nakuru,300660561,48,opp mau GSU camp
36.11120778,0.562873889,34318 - KIPTANGWANYI,34318 - KIPTANGWANYI,34318,GILGIL /MARULA EX LANET,LANET SUBSTATION,Nakuru,300668767,80,KIPTANGWANYI
35.6904325,0.492978056,34319 - CBC OLENGURUONE,34319 - CBC OLENGURUONE,34319,RONGAI OLENGURUONE33K EX SOILO,NAKURU WEST (SOILO)  SUBSTATION,Nakuru,300663563,27,OLENGURUONE
35.76456778,0.278248889,34330 - CHEBAKA SEC SCH,34330 - CHEBAKA SEC SCH,34330,RONGAI OLENGURUONE33K EX SOILO,NAKURU WEST (SOILO)  SUBSTATION,Nakuru,300646870,45,OPPOSITE  THE AIR STRIP
35.63898222,0.631960556,34331 - CUSTOMER BASE CREATIO,34331 - CUSTOMER BASE CREATIO,34331,RONGAI OLENGURUONE33K EX SOILO,NAKURU WEST (SOILO)  SUBSTATION,Nakuru,300647426,18,Customer base creation
35.67876833,0.469922778,34332 - KAPSEMBOIYWO,34332 - KAPSEMBOIYWO,34332,RONGAI OLENGURUONE33K EX SOILO,NAKURU WEST (SOILO)  SUBSTATION,Nakuru,300647991,39,Kapsemboiywo
36.21910794,0.051333889,34339 - MASENO MARKET,34339 - MASENO MARKET,34339,NYAHURURU/MARALAL 33Kv L1,LANET SUBSTATION,Nakuru,300653174,252,maseno market
36.21283056,0.051835,34340 - WEI SECONDARY SCHOOL,34340 - WEI SECONDARY SCHOOL,34340,NYAHURURU/MARALAL 33Kv L1,LANET SUBSTATION,Nakuru,300653175,54,OPPOSITE WEI SECONDARY SCHOOL
36.1605075,0.052020528,34348 - kendan farm,34348 - kendan farm,34348,KIRENGERO 11KV EX SUBUKIA,SUBUKIA,Nakuru,300653121,9,kenda residence
35.63368197,0.552584528,34349 - CHEMUSIAN MARKET,34349 - CHEMUSIAN MARKET,34349,RONGAI OLENGURUONE33K EX SOILO,NAKURU WEST (SOILO)  SUBSTATION,Nakuru,300646822,55,chebetoi primary school
35.66263861,0.452969444,34370 - KAPKURES DAM KERINGET,34370 - KAPKURES DAM KERINGET,34370,RONGAI OLENGURUONE33K EX SOILO,NAKURU WEST (SOILO)  SUBSTATION,Nakuru,300646875,27,Kapkures center
35.661,0.548230278,34392 - AINAMOI DISPENSARY,34392 - AINAMOI DISPENSARY,34392,RONGAI OLENGURUONE33K EX SOILO,NAKURU WEST (SOILO)  SUBSTATION,Nakuru,300646833,33,AINAMOI DISPENSARY
36.138585,0.246669444,34406 - 15 Applicants,34406 - 15 Applicants,34406,NYAHURURU/MARALAL 33Kv L1,LANET SUBSTATION,Nakuru,300648552,78,kerioba location
36.07978444,0.557022778,34417 - MUGAA SECONDARY SCHOOL,34417 - MUGAA SECONDARY SCHOOL,34417,GILGIL /MARULA EX LANET,LANET SUBSTATION,Nakuru,300668789,12,mugaa
36.46842894,0.743188611,34422 - cbc kayole,34422 - cbc kayole,34422,GILGIL INTERCONN 33KV EX SUSWA,NAIVASHA SUBSTATION,Nakuru,300643598,405,Kayole Estate; near Street li
36.01412056,0.634222639,34426 - KAMBI MKT,34426 - KAMBI MKT,34426,GILGIL /MARULA EX LANET,LANET SUBSTATION,Nakuru,300661220,60,KAMBI MARKET
36.13647222,0.255061111,34427 - ST.GEORGE AREA,34427 - ST.GEORGE AREA,34427,NYAHURURU/MARALAL 33Kv L1,LANET SUBSTATION,Nakuru,300648550,470,NEAR ST. PAUL BUILDING
36.46575333,0.775965556,34431 - NAIVASHA,34431 - NAIVASHA,34431,TOWN FEEDER 33KV EX SUSWA,NAIVASHA SUBSTATION,Nakuru,300644518,0,NAIVASHA
35.92928667,0.196289167,34432 - UMOJA FARM NGATA,34432 - UMOJA FARM NGATA,34432,UNIVERSITY FEEDER EX KABARAK,KABARAK 33/11 SUBSTATION,Nakuru,300637748,27,umoja
36.15532667,0.359668056,34436 - LANET,34436 - LANET,34436,GILGIL /MARULA EX LANET,LANET SUBSTATION,Nakuru,300650715,310,50 metres off nakuru narok rd
35.85219383,0.145046389,34437 - ROTICH,34437 - ROTICH,34437,RONGAI TOWN 11KV EX RONGA,RONGAI,Nakuru,300648203,9,X_Batra Rongai scheme
35.98858389,0.100099194,34439 - LOSIBIL PRIMARY SCHOO,34439 - LOSIBIL PRIMARY SCHOO,34439,NYAHURURU/MARALAL 33Kv L1,LANET SUBSTATION,Nakuru,300649866,150,losibil primary
36.12762861,0.193987222,34446 - customer base bahati,34446 - customer base bahati,34446,MAILI SABA TOWNFEEDER EXBAHATI,LANET SUBSTATION,Nakuru,300653882,15,OPPOSITE  MAMA KANYINGI HOME
36.15297556,0.367411111,34449 - WEST BUILD,34449 - WEST BUILD,34449,GILGIL /MARULA EX LANET,LANET SUBSTATION,Nakuru,300650656,3,WEST BUILD CONSTRUCTION SITE
35.84890611,0.166907417,34463 - VENESSA GRANTS,34463 - VENESSA GRANTS,34463,RONGAI TOWN 11KV EX RONGA,RONGAI,Nakuru,300663607,110,opposite vennessa grant girls
35.82641306,0.243711389,34465 - MATUIKU,34465 - MATUIKU,34465,RONGAI OLENGURUONE33K EX SOILO,NAKURU WEST (SOILO)  SUBSTATION,Nakuru,300647157,0,MATUIKU
36.36876436,0.522084167,34480 - KURSON BOYS,34480 - KURSON BOYS,34480,GILGIL TOWN 11KV EX GILGI,GILGIL,Nakuru,300643310,75,inside coulson boys compound
36.06909464,0.519357056,34528 - C . B . C MITI MINGI,34528 - C . B . C MITI MINGI,34528,GILGIL /MARULA EX LANET,LANET SUBSTATION,Nakuru,300660600,24,MITI MINGI CENTRE NEIGHBOURHO
36.14842806,0.382689444,34529 - CBC MWARIKI,34529 - CBC MWARIKI,34529,GILGIL /MARULA EX LANET,LANET SUBSTATION,Nakuru,300650657,668,HOME PARK CENTRE
36.47688611,0.705993333,34533 - NYONDIA AREA,34533 - NYONDIA AREA,34533,GILGIL INTERCONN 33KV EX SUSWA,NAIVASHA SUBSTATION,Nakuru,300642471,981,NYONDIA TOWARDS KARATI
36.47616806,0.701927056,34534 - NYONDIA AREA,34534 - NYONDIA AREA,34534,GILGIL INTERCONN 33KV EX SUSWA,NAIVASHA SUBSTATION,Nakuru,300642474,72,kinamba
36.47938722,0.695491667,34535 - KARATI AREA NEAR RIVER,34535 - KARATI AREA NEAR RIVER,34535,GILGIL INTERCONN 33KV EX SUSWA,NAIVASHA SUBSTATION,Nakuru,300642479,54,next to the river
36.11322278,0.259058889,34536 - ENGASHURA FARMS,34536 - ENGASHURA FARMS,34536,NORTH 11Kv EX LANET,LANET SUBSTATION,Nakuru,300649115,293,rurii
35.73334453,0.231914444,34550 - MACHIRI LTD. BOREHOLE,34550 - MACHIRI LTD. BOREHOLE,34550,MOLO 11KV EX ELBURGON,ELBURGON,Nakuru,300668378,0,timsales ltd
35.85970611,0.14799,34551 - KIMANGU,34551 - KIMANGU,34551,RONGAI TOWN 11KV EX RONGA,RONGAI,Nakuru,300648204,6,X BATRA
36.14491278,0.403599444,34564 - MZEE WANYAMA,34564 - MZEE WANYAMA,34564,GILGIL /MARULA EX LANET,LANET SUBSTATION,Nakuru,300650659,282,elyon academy
36.14930361,0.399305833,34568 - MZEE WANYAMA,34568 - MZEE WANYAMA,34568,GILGIL /MARULA EX LANET,LANET SUBSTATION,Nakuru,300650660,610,Rhino Primary
35.80221433,0.290994167,34570 -  ELBURGON,34570 -  ELBURGON,34570,MOLO 11KV EX ELBURGON,ELBURGON,Nakuru,300663605,255,ELBURGON
36.14888806,0.046895278,34578 - GITURA PRIMARY SCHOOL,34578 - GITURA PRIMARY SCHOOL,34578,NYAHURURU/MARALAL 33Kv L1,LANET SUBSTATION,Nakuru,300653315,39,gitura primary
36.42569389,0.768540083,34579 - ELISHAPAI RESORT,34579 - ELISHAPAI RESORT,34579,KIHOTO SOUTHLAKE 11KV,KIHOTO SUBSTATION,Nakuru,300607995,629,Elishapai Hotel
36.05415667,0.091294167,34580 - C.B.C. UCHUMI,34580 - C.B.C. UCHUMI,34580,NYAHURURU/MARALAL 33Kv L1,LANET SUBSTATION,Nakuru,300649867,30,UCHUMI
36.50650083,0.771808056,34581 - NYAMITH CBC,34581 - NYAMITH CBC,34581,GILGIL INTERCONN 33KV EX SUSWA,NAIVASHA SUBSTATION,Nakuru,300642494,171,NYATHIMA
36.14164722,0.412756667,34583 - DESTINY SHOPS,34583 - DESTINY SHOPS,34583,GILGIL /MARULA EX LANET,LANET SUBSTATION,Nakuru,300650371,420,destiny  shops
35.56972333,0.389175833,34586 - SITOITO MARKET,34586 - SITOITO MARKET,34586,RONGAI OLENGURUONE33K EX SOILO,NAKURU WEST (SOILO)  SUBSTATION,Nakuru,300648201,55,sitoito market
35.57761611,0.413876111,34587 - KAMWAURA  MARKET,34587 - KAMWAURA  MARKET,34587,RONGAI OLENGURUONE33K EX SOILO,NAKURU WEST (SOILO)  SUBSTATION,Nakuru,300648194,187,kamwaura market
36.1995925,0.004467222,34609 - EDGE WOOD POLICE POST,34609 - EDGE WOOD POLICE POST,34609,NYAHURURU/MARALAL 33Kv L1,LANET SUBSTATION,Nakuru,300653184,26,edgewood police base
36.25748111,0.027869167,34610 - CHANIA PRIMARY SUBUKIA,34610 - CHANIA PRIMARY SUBUKIA,34610,NYAHURURU/MARALAL 33Kv L1,LANET SUBSTATION,Nakuru,300653160,66,chania primary
36.22862528,0.035237167,34611 - KAMUMO PRIMARY SCHOOL,34611 - KAMUMO PRIMARY SCHOOL,34611,NYAHURURU/MARALAL 33Kv L1,LANET SUBSTATION,Nakuru,300653177,41,kamumo primary school
36.31280556,0.874557222,34615 - WELL HEAD 043,34615 - WELL HEAD 043,34615,DCK NAROK 33KV EX SUSWA,NAIVASHA SUBSTATION,Nakuru,300668681,0,KEN GEN-OLKARIA1
35.62358528,0.641108056,34617 - KIMUGUL PRIMARY SCHOOL,34617 - KIMUGUL PRIMARY SCHOOL,34617,RONGAI OLENGURUONE33K EX SOILO,NAKURU WEST (SOILO)  SUBSTATION,Nakuru,300647428,1079,KIMUGUL SCHOOL
35.74920917,0.3093875,34619 - CBC NDENDERU FARM,34619 - CBC NDENDERU FARM,34619,MOLO 11KV EX ELBURGON,ELBURGON,Nakuru,300672226,27,cbc ndenderu farm
36.15243122,0.263499167,34623 - CBC BARAKA ESTATE,34623 - CBC BARAKA ESTATE,34623,MAILI SABA TOWNFEEDER EXBAHATI,BAHATI  33/11KV  S/STN,Nakuru,300652344,66,baraka estate
35.9768825,0.547513889,34624 - DAM CENTRE LIKIA,34624 - DAM CENTRE LIKIA,34624,GILGIL /MARULA EX LANET,LANET SUBSTATION,Nakuru,300660602,133,DAM CENTRE  LIKIA
35.977315,0.553892778,34625 - MATHANGAUTA,34625 - MATHANGAUTA,34625,GILGIL /MARULA EX LANET,LANET SUBSTATION,Nakuru,300660694,96,MAU NAROK
35.92542833,0.135890722,34627 - CBC KAMPI MOTO,34627 - CBC KAMPI MOTO,34627,UNIVERSITY FEEDER EX KABARAK,KABARAK 33/11 SUBSTATION,Nakuru,300649766,47,along kampi ya motto
35.94963861,0.132924722,34628 - KAMPI MOTO,34628 - KAMPI MOTO,34628,UNIVERSITY FEEDER EX KABARAK,KABARAK 33/11 SUBSTATION,Nakuru,300649784,75,Kampi ya moto
36.49654528,0.733480417,34631 - KARAI AREA,34631 - KARAI AREA,34631,GILGIL INTERCONN 33KV EX SUSWA,NAIVASHA SUBSTATION,Nakuru,300642453,103,TUMAINI TRADING CENTRE
36.1970675,0.030524722,34643 - KAMEMO PRIMARY SCHOOL,34643 - KAMEMO PRIMARY SCHOOL,34643,NYAHURURU/MARALAL 33Kv L1,LANET SUBSTATION,Nakuru,300653186,93,opposite  kamemo primary
35.95623667,0.137520278,34644 - PHYLIS MEMMORIAL SCH,34644 - PHYLIS MEMMORIAL SCH,34644,UNIVERSITY FEEDER EX KABARAK,KABARAK 33/11 SUBSTATION,Nakuru,300663507,39,pylis memorial school
36.15335917,0.405905,34646 - MZEE WANYAMA,34646 - MZEE WANYAMA,34646,GILGIL /MARULA EX LANET,LANET SUBSTATION,Nakuru,300650373,264,SHIMO MBILI
35.73034139,0.309218611,34656 - CHANDERA PRIMARY SCHO,34656 - CHANDERA PRIMARY SCHO,34656,MOLO 11KV EX ELBURGON,ELBURGON,Nakuru,300648372,318,CHANDERA PRIMARY SCHOOL
35.72998639,0.314742778,34657 - INOORO MARKET,34657 - INOORO MARKET,34657,MOLO 11KV EX ELBURGON,ELBURGON,Nakuru,300648374,75,inooro trading center
35.71240528,0.314575278,34658 - KAYOLE MARKET,34658 - KAYOLE MARKET,34658,MOLO 11KV EX ELBURGON,ELBURGON,Nakuru,300648375,115,kayole molo
35.69830528,0.323216944,34659 - MUCHORWE DISPENSARY,34659 - MUCHORWE DISPENSARY,34659,MOLO 11KV EX ELBURGON,ELBURGON,Nakuru,300648376,42,mushorwe dispensery
36.12573833,0.284159694,34668 - KIRATINA ESTATE_LANET,34668 - KIRATINA ESTATE_LANET,34668,NORTH 11Kv EX LANET,LANET SUBSTATION,Nakuru,300650732,1126,NEAR KIRATINA SHOPPING  CENTE
36.08279222,0.288620833,34669 - SECTION 58,34669 - SECTION 58,34669,SOUTH EX LANET,LANET SUBSTATION,Nakuru,300648800,1137,KABASIA 1
36.08235556,0.287555,34670 - SYSTEM REIN SECTION 58,34670 - SYSTEM REIN SECTION 58,34670,SOUTH EX LANET,LANET SUBSTATION,Nakuru,300648801,344,Near Jamuhuri Primary School
